Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
45.599999999999994,58,53,0.9137931034482759,10,739,86074,8,13,0.22413793103448276,0.8,High,74,High,Low
18.7,10,8,0.8,15,783,145785,8,0,0.0,0.0,Medium,94,High,High
50.0,48,45,0.9375,5,1036,70051,7,23,0.4791666666666667,0.8863636363636364,Low,51,Low,High
50.0,92,61,0.6630434782608695,15,1930,89693,1,25,0.2717391304347826,0.7674418604651163,Low,57,Low,High
41.2,93,57,0.6129032258064516,8,1485,78970,4,6,0.06451612903225806,0.9,High,91,Medium,Low
19.5,17,13,0.7647058823529411,15,909,132618,10,0,0.0,0.7,Medium,63,Low,Medium
17.799999999999997,17,1,0.058823529411764705,5,290,69003,8,1,0.058823529411764705,1.0,High,59,High,Low
50.0,83,6,0.07228915662650602,17,1638,133633,7,21,0.25301204819277107,0.9375,Medium,73,Low,Medium
33.4,25,18,0.72,16,752,155894,2,5,0.2,0.2,Medium,53,Low,High
14.399999999999999,23,17,0.7391304347826086,14,1395,58307,7,0,0.0,0.6470588235294118,Low,100,High,Low
50.0,72,9,0.125,17,335,199818,9,31,0.4305555555555556,0.6,Low,82,High,Low
30.9,21,19,0.9047619047619048,16,936,106630,8,7,0.3333333333333333,0.68,Low,67,Medium,Low
10.600000000000001,10,10,1.0,13,986,137725,10,0,0.0,0.7,Low,82,Low,Medium
50.0,85,12,0.1411764705882353,19,1386,79485,6,41,0.4823529411764706,0.8108108108108109,Low,75,Medium,High
50.0,70,45,0.6428571428571429,14,1978,166990,3,35,0.5,1.0,Medium,91,Medium,Low
50.0,90,11,0.12222222222222222,5,711,135245,10,19,0.2111111111111111,0.9583333333333334,Low,60,Low,Low
46.9,93,89,0.956989247311828,15,1895,119238,2,6,0.06451612903225806,1.0,Low,55,High,Medium
50.0,80,30,0.375,13,1966,111371,3,38,0.475,0.7916666666666666,Low,54,Low,High
50.0,66,58,0.8787878787878788,15,500,149196,2,13,0.19696969696969696,0.6666666666666666,High,66,High,Medium
27.7,43,13,0.3023255813953488,9,459,188904,3,5,0.11627906976744186,0.8666666666666667,High,86,High,Low
50.0,75,69,0.92,15,964,165766,5,33,0.44,0.8636363636363636,High,67,High,Low
33.0,24,6,0.25,19,208,188704,6,11,0.4583333333333333,0.5,Low,91,Medium,Low
50.0,100,28,0.28,12,1793,109675,2,38,0.38,0.975,Medium,70,Medium,High
18.5,22,5,0.22727272727272727,20,1067,146296,5,2,0.09090909090909091,0.8571428571428571,High,88,Medium,Low
40.400000000000006,69,59,0.855072463768116,17,1601,54927,6,6,0.08695652173913043,0.8958333333333334,Low,99,Medium,High
50.0,92,60,0.6521739130434783,13,617,100505,3,44,0.4782608695652174,0.95,High,62,Medium,Medium
50.0,84,35,0.4166666666666667,11,1528,114296,2,38,0.4523809523809524,0.8333333333333334,Low,98,High,Medium
44.3,33,29,0.8787878787878788,8,701,51715,5,14,0.42424242424242425,1.0,High,68,Low,High
44.1,40,9,0.225,20,1436,51544,10,12,0.3,0.8076923076923077,Low,52,High,Medium
22.2,25,9,0.36,9,357,176291,4,3,0.12,0.6428571428571429,High,84,Medium,Medium
48.2,68,64,0.9411764705882353,18,479,154445,4,12,0.17647058823529413,0.631578947368421,Low,76,Low,Low
17.9,10,10,1.0,7,1046,187099,10,1,0.1,0.75,Medium,78,High,Medium
50.0,90,30,0.3333333333333333,16,1386,141929,6,22,0.24444444444444444,0.8571428571428571,Low,90,Medium,Low
50.0,78,15,0.19230769230769232,18,655,105339,7,31,0.3974358974358974,0.4666666666666667,Low,85,Low,Low
50.0,42,35,0.8333333333333334,14,489,54490,6,15,0.35714285714285715,0.8163265306122449,High,64,High,High
50.0,81,30,0.37037037037037035,19,1465,66420,9,30,0.37037037037037035,0.8108108108108109,Low,61,High,Medium
27.200000000000003,11,1,0.09090909090909091,17,806,113647,4,5,0.45454545454545453,0.8809523809523809,Medium,53,High,Medium
45.0,52,18,0.34615384615384615,11,1716,187765,2,14,0.2692307692307692,0.4666666666666667,Low,88,Low,Low
45.699999999999996,41,37,0.9024390243902439,10,1830,129015,8,14,0.34146341463414637,0.16666666666666666,Low,78,High,High
38.7,55,7,0.12727272727272726,13,1930,133378,9,5,0.09090909090909091,0.2222222222222222,High,59,High,Medium
50.0,65,42,0.6461538461538462,19,1297,164833,10,22,0.3384615384615385,0.7407407407407407,Low,62,Medium,Low
43.5,53,14,0.2641509433962264,19,874,196435,7,6,0.11320754716981132,0.8666666666666667,Low,57,Low,High
35.5,41,17,0.4146341463414634,16,681,57318,9,8,0.1951219512195122,0.8048780487804879,Low,69,Medium,High
50.0,71,22,0.30985915492957744,11,1162,150227,10,19,0.2676056338028169,0.8478260869565217,High,87,Medium,Medium
45.699999999999996,62,14,0.22580645161290322,20,599,58514,8,6,0.0967741935483871,0.8055555555555556,Medium,57,High,High
16.1,15,3,0.2,7,1423,87866,8,0,0.0,0.8235294117647058,Low,87,Medium,High
42.1,50,15,0.3,12,772,71651,2,13,0.26,0.8571428571428571,High,77,Low,Low
36.900000000000006,79,71,0.8987341772151899,14,1297,128791,5,4,0.05063291139240506,0.6923076923076923,High,79,Low,High
24.200000000000003,16,4,0.25,15,783,184157,4,6,0.375,0.7857142857142857,High,73,Medium,Low
36.7,76,12,0.15789473684210525,9,451,61199,4,0,0.0,0.18181818181818182,Low,63,High,Low
39.4,93,49,0.5268817204301075,9,1538,132672,10,1,0.010752688172043012,0.8214285714285714,Medium,80,Medium,Medium
22.7,24,2,0.08333333333333333,10,1779,87421,7,2,0.08333333333333333,0.3076923076923077,Medium,75,Medium,Medium
50.0,50,37,0.74,14,1029,197421,10,22,0.44,0.7352941176470589,Low,55,High,Medium
50.0,84,9,0.10714285714285714,12,1462,179703,9,36,0.42857142857142855,1.0,Low,66,Medium,Low
38.2,22,5,0.22727272727272727,11,857,146549,10,11,0.5,0.42857142857142855,Medium,62,Low,Medium
50.0,75,18,0.24,6,879,177015,5,23,0.30666666666666664,0.8297872340425532,Medium,95,Medium,High
50.0,75,67,0.8933333333333333,18,1333,156217,2,21,0.28,0.6,Low,95,Low,Medium
50.0,64,21,0.328125,15,1140,82348,2,20,0.3125,0.6666666666666666,High,95,Medium,High
20.5,12,4,0.3333333333333333,13,1424,166325,4,6,0.5,0.9142857142857143,High,88,Low,Medium
50.0,94,62,0.6595744680851063,12,957,160663,4,35,0.3723404255319149,0.8695652173913043,High,87,Low,Low
41.599999999999994,71,68,0.9577464788732394,10,1107,125437,7,6,0.08450704225352113,0.72,Low,76,High,Medium
22.3,47,14,0.2978723404255319,17,1761,111044,5,2,0.0425531914893617,1.0,Medium,99,Low,High
50.0,58,54,0.9310344827586207,10,777,145509,7,11,0.1896551724137931,0.8043478260869565,Low,63,Low,Low
44.400000000000006,54,11,0.2037037037037037,17,1442,114039,10,16,0.2962962962962963,0.9722222222222222,Medium,99,Low,Medium
31.2,28,8,0.2857142857142857,10,1436,115651,2,8,0.2857142857142857,0.0,Low,76,High,Medium
50.0,52,25,0.4807692307692308,20,1348,198249,4,25,0.4807692307692308,0.7941176470588235,High,68,Medium,Low
50.0,97,38,0.3917525773195876,10,1931,114586,10,38,0.3917525773195876,0.8148148148148148,High,79,Medium,Low
21.400000000000002,26,26,1.0,5,1132,193815,5,1,0.038461538461538464,0.9166666666666666,Medium,82,High,High
45.5,47,30,0.6382978723404256,9,515,167943,2,10,0.2127659574468085,0.7631578947368421,High,58,Low,Medium
15.899999999999999,19,2,0.10526315789473684,7,1246,167536,10,2,0.10526315789473684,0.6153846153846154,Medium,89,Low,Low
33.400000000000006,22,18,0.8181818181818182,14,1466,68828,1,10,0.45454545454545453,0.6153846153846154,High,81,High,Medium
40.300000000000004,34,27,0.7941176470588235,15,1396,153418,7,12,0.35294117647058826,0.0,High,67,Medium,Low
50.0,74,64,0.8648648648648649,5,1481,126025,10,27,0.36486486486486486,0.9705882352941176,High,66,Low,Low
50.0,66,49,0.7424242424242424,14,1460,51260,5,20,0.30303030303030304,0.8292682926829268,Medium,81,High,Low
30.599999999999998,33,24,0.7272727272727273,16,774,73057,6,5,0.15151515151515152,0.8095238095238095,High,54,Medium,High
30.599999999999998,46,25,0.5434782608695652,16,1530,155301,3,2,0.043478260869565216,1.0,Low,76,Medium,High
50.0,79,36,0.45569620253164556,18,322,69576,4,21,0.26582278481012656,0.9333333333333333,High,83,Low,Low
25.400000000000002,37,34,0.918918918918919,14,1372,189127,5,5,0.13513513513513514,0.875,High,86,High,Low
50.0,84,72,0.8571428571428571,5,559,181018,8,26,0.30952380952380953,0.0,Medium,70,Medium,Low
50.0,91,3,0.03296703296703297,7,1433,150351,4,39,0.42857142857142855,0.8125,Low,76,High,Low
50.0,72,66,0.9166666666666666,11,1422,187469,4,28,0.3888888888888889,1.0,Low,52,Medium,Medium
50.0,67,57,0.8507462686567164,18,1021,66985,7,33,0.4925373134328358,0.96875,Low,94,High,Low
50.0,72,29,0.4027777777777778,19,1646,113200,9,32,0.4444444444444444,0.696969696969697,Medium,66,Medium,High
29.3,37,0,0.0,20,1160,192016,9,1,0.02702702702702703,0.631578947368421,High,54,Low,High
50.0,98,48,0.4897959183673469,9,692,92523,5,6,0.061224489795918366,0.95,Medium,59,High,Medium
34.1,26,23,0.8846153846153846,10,943,174215,2,6,0.23076923076923078,0.0,Low,51,Low,Low
50.0,79,58,0.7341772151898734,19,388,184567,6,13,0.16455696202531644,0.5333333333333333,Medium,83,Medium,Medium
50.0,89,66,0.7415730337078652,12,313,175346,2,39,0.43820224719101125,0.7857142857142857,Low,73,Low,High
33.1,25,14,0.56,6,1128,81269,6,8,0.32,0.8478260869565217,Medium,52,Low,Low
50.0,85,54,0.6352941176470588,18,831,56658,5,21,0.24705882352941178,0.8571428571428571,Low,91,High,Medium
50.0,85,9,0.10588235294117647,11,476,160122,9,23,0.27058823529411763,0.896551724137931,High,70,Low,Medium
50.0,76,22,0.2894736842105263,14,1592,132272,4,38,0.5,0.18181818181818182,Low,99,Low,Low
18.7,10,4,0.4,20,1154,110425,8,0,0.0,0.75,Medium,64,Medium,Low
31.0,50,9,0.18,10,1120,95352,10,3,0.06,0.9761904761904762,Low,70,Medium,Medium
17.6,12,11,0.9166666666666666,16,300,134454,6,0,0.0,0.75,High,75,High,Medium
27.9,36,26,0.7222222222222222,14,966,137410,7,2,0.05555555555555555,0.8695652173913043,High,57,High,Low
49.199999999999996,51,27,0.5294117647058824,16,682,175602,1,16,0.3137254901960784,0.8235294117647058,High,93,Medium,High
50.0,58,19,0.3275862068965517,10,871,91415,5,20,0.3448275862068966,0.2222222222222222,Low,76,Low,Medium
50.0,81,75,0.9259259259259259,6,410,108982,6,22,0.2716049382716049,1.0,Low,84,Medium,Medium
50.0,95,38,0.4,16,812,84225,2,21,0.22105263157894736,0.7222222222222222,Low,100,Low,High
44.5,41,36,0.8780487804878049,20,260,76443,5,14,0.34146341463414637,1.0,Low,64,Medium,Low
50.0,90,88,0.9777777777777777,14,1124,97404,10,20,0.2222222222222222,0.8709677419354839,Low,56,Low,Medium
50.0,84,47,0.5595238095238095,20,1995,137692,6,30,0.35714285714285715,0.42857142857142855,Low,70,High,Medium
21.599999999999998,19,18,0.9473684210526315,17,1311,160778,2,3,0.15789473684210525,0.0,High,88,Low,Low
41.9,96,26,0.2708333333333333,6,503,119647,9,0,0.0,0.7777777777777778,High,72,Low,Low
17.499999999999996,36,26,0.7222222222222222,13,724,85354,8,2,0.05555555555555555,0.6818181818181818,Low,99,Low,Low
22.299999999999997,12,9,0.75,8,465,158149,2,5,0.4166666666666667,0.6666666666666666,High,64,Low,Medium
50.0,86,81,0.9418604651162791,12,593,154797,7,22,0.2558139534883721,0.8333333333333334,Medium,77,Medium,Medium
25.6,52,43,0.8269230769230769,16,1377,141796,3,0,0.0,0.68,Medium,95,High,High
31.3,29,19,0.6551724137931034,5,1922,179418,6,12,0.41379310344827586,0.9130434782608695,Medium,92,Low,Low
50.0,56,33,0.5892857142857143,17,476,155880,3,21,0.375,0.9574468085106383,Medium,60,Medium,Medium
50.0,93,87,0.9354838709677419,18,1709,187578,8,44,0.4731182795698925,0.3333333333333333,High,64,High,Low
40.3,60,34,0.5666666666666667,5,581,138415,2,12,0.2,1.0,High,96,Low,Low
50.0,42,38,0.9047619047619048,19,1287,80410,10,21,0.5,0.875,Medium,62,Medium,Low
50.0,82,16,0.1951219512195122,15,1948,106644,9,21,0.25609756097560976,0.7222222222222222,Medium,95,Low,Medium
42.0,46,18,0.391304347826087,15,360,77554,5,16,0.34782608695652173,1.0,High,84,Medium,Medium
44.5,42,40,0.9523809523809523,11,1371,99281,8,13,0.30952380952380953,1.0,Medium,58,High,Medium
21.299999999999997,31,6,0.1935483870967742,13,1158,117214,9,4,0.12903225806451613,0.0,Low,95,High,Low
50.0,77,27,0.35064935064935066,7,1276,157112,4,19,0.24675324675324675,0.3076923076923077,Medium,85,Medium,High
16.0,26,26,1.0,16,1571,50619,3,0,0.0,0.92,Low,99,Medium,High
15.099999999999998,14,8,0.5714285714285714,5,413,80611,7,1,0.07142857142857142,0.75,Medium,93,Medium,Medium
50.0,43,6,0.13953488372093023,17,1241,147428,6,13,0.3023255813953488,0.875,Low,57,Low,High
34.9,72,62,0.8611111111111112,5,607,175988,1,5,0.06944444444444445,1.0,Medium,71,Medium,Low
41.4,35,22,0.6285714285714286,10,334,64392,1,10,0.2857142857142857,0.782608695652174,Medium,63,High,Low
50.0,66,49,0.7424242424242424,12,1477,65340,3,28,0.42424242424242425,0.84375,Low,84,High,Medium
50.0,86,24,0.27906976744186046,6,1390,59771,3,19,0.22093023255813954,0.8055555555555556,High,76,Low,High
45.5,56,22,0.39285714285714285,13,1818,156575,7,15,0.26785714285714285,0.4166666666666667,Medium,99,Low,Low
37.8,43,34,0.7906976744186046,16,1380,71605,1,13,0.3023255813953488,0.625,Medium,83,Medium,Low
30.799999999999997,53,27,0.5094339622641509,15,995,129896,4,5,0.09433962264150944,0.7586206896551724,Low,88,High,Low
26.5,40,32,0.8,5,1359,112109,5,5,0.125,0.6666666666666666,High,80,High,Medium
50.0,88,32,0.36363636363636365,5,215,99194,8,18,0.20454545454545456,0.9090909090909091,High,63,Medium,Medium
50.0,82,0,0.0,10,1838,70683,4,9,0.10975609756097561,0.7777777777777778,Low,67,Medium,High
50.0,74,51,0.6891891891891891,20,508,72636,9,12,0.16216216216216217,0.75,Medium,66,Medium,High
44.4,33,29,0.8787878787878788,19,413,135857,7,13,0.3939393939393939,0.8536585365853658,High,55,High,High
31.199999999999996,41,24,0.5853658536585366,6,1768,156331,2,5,0.12195121951219512,1.0,High,88,Low,High
50.0,76,19,0.25,16,872,173457,9,35,0.4605263157894737,0.9767441860465116,Medium,99,Low,Medium
50.0,84,14,0.16666666666666666,18,1794,53024,6,33,0.39285714285714285,0.0,High,58,High,Low
50.0,88,62,0.7045454545454546,11,1195,162540,1,31,0.3522727272727273,0.9615384615384616,High,99,High,Low
15.9,15,11,0.7333333333333333,19,546,123837,3,3,0.2,0.875,High,78,High,Low
29.699999999999996,36,29,0.8055555555555556,16,1085,174507,5,10,0.2777777777777778,1.0,High,83,Low,Medium
37.8,69,30,0.43478260869565216,6,1234,80576,4,6,0.08695652173913043,1.0,High,62,High,Low
25.2,25,22,0.88,20,1214,86910,2,5,0.2,0.09090909090909091,High,84,Low,Low
27.4,25,4,0.16,11,1320,149815,3,8,0.32,1.0,Medium,78,High,Medium
50.0,97,82,0.845360824742268,20,471,102586,1,37,0.38144329896907214,0.25,Medium,58,Low,High
50.0,96,4,0.041666666666666664,12,576,153493,8,33,0.34375,0.0,Low,51,Low,Low
50.0,84,6,0.07142857142857142,6,1301,89014,6,31,0.36904761904761907,0.8292682926829268,High,89,Low,Medium
50.0,92,67,0.7282608695652174,20,490,105855,5,40,0.43478260869565216,0.0,Low,68,Medium,Medium
50.0,98,12,0.12244897959183673,10,1436,173500,4,35,0.35714285714285715,0.9375,Medium,53,High,High
44.9,38,13,0.34210526315789475,7,541,101720,4,9,0.23684210526315788,0.76,Low,50,High,High
27.9,38,33,0.868421052631579,5,1935,74017,4,1,0.02631578947368421,0.6875,High,70,Low,High
50.0,39,1,0.02564102564102564,15,1091,62142,9,18,0.46153846153846156,0.4444444444444444,Low,54,Low,High
41.3,71,0,0.0,10,429,177500,10,7,0.09859154929577464,0.7941176470588235,Medium,85,High,High
20.3,21,11,0.5238095238095238,9,1763,193760,2,0,0.0,0.8148148148148148,Medium,50,High,Low
50.0,53,31,0.5849056603773585,17,873,168290,5,23,0.4339622641509434,0.7619047619047619,High,67,Medium,High
25.6,55,41,0.7454545454545455,6,991,143357,4,2,0.03636363636363636,0.5,Medium,87,High,Medium
25.2,33,22,0.6666666666666666,17,1022,152068,7,4,0.12121212121212122,0.6923076923076923,Low,86,High,Low
50.0,96,50,0.5208333333333334,10,1884,178357,10,21,0.21875,0.5833333333333334,Low,73,High,Low
20.9,15,13,0.8666666666666667,9,671,52332,4,2,0.13333333333333333,0.9024390243902439,High,58,Low,Low
36.4,28,1,0.03571428571428571,10,1955,152028,1,6,0.21428571428571427,0.75,Low,50,Low,Low
33.8,36,10,0.2777777777777778,13,1505,121364,4,4,0.1111111111111111,0.7222222222222222,High,75,Medium,High
24.6,17,0,0.0,7,1733,132725,1,4,0.23529411764705882,0.71875,High,85,Medium,High
46.8,83,20,0.24096385542168675,14,852,141233,3,14,0.1686746987951807,1.0,Medium,98,High,Low
39.6,42,9,0.21428571428571427,6,1465,138462,6,13,0.30952380952380953,0.75,Medium,80,High,Medium
41.7,44,34,0.7727272727272727,7,1549,88610,10,9,0.20454545454545456,0.7241379310344828,High,50,High,Low
39.900000000000006,79,4,0.05063291139240506,11,1692,148254,3,2,0.02531645569620253,0.6086956521739131,Low,74,High,Medium
39.3,30,23,0.7666666666666667,8,1673,82898,2,11,0.36666666666666664,0.7777777777777778,High,61,Medium,Low
50.0,78,45,0.5769230769230769,7,1662,124907,10,27,0.34615384615384615,0.9354838709677419,High,99,Low,Low
40.7,48,36,0.75,8,511,86642,5,10,0.20833333333333334,0.825,Medium,81,Low,High
42.4,55,51,0.9272727272727272,5,1933,152072,9,4,0.07272727272727272,0.6666666666666666,Medium,53,Low,High
50.0,90,80,0.8888888888888888,11,1780,151231,4,28,0.3111111111111111,0.9777777777777777,Low,64,High,Medium
50.0,83,10,0.12048192771084337,6,1662,187590,4,16,0.1927710843373494,0.8636363636363636,Low,73,Medium,Medium
45.099999999999994,81,10,0.12345679012345678,16,1164,132511,2,7,0.08641975308641975,1.0,Medium,66,Medium,Low
32.5,44,40,0.9090909090909091,11,1422,53537,3,6,0.13636363636363635,0.6363636363636364,Medium,71,High,Low
34.599999999999994,36,28,0.7777777777777778,5,306,194794,1,12,0.3333333333333333,0.9230769230769231,Medium,76,Medium,Low
47.3,40,0,0.0,18,273,100943,6,15,0.375,0.9629629629629629,Medium,51,High,Medium
50.0,68,18,0.2647058823529412,16,603,139811,8,28,0.4117647058823529,0.7222222222222222,Low,68,Medium,Medium
28.5,39,28,0.717948717948718,13,1821,58570,10,3,0.07692307692307693,0.6956521739130435,High,76,Low,High
50.0,73,40,0.547945205479452,8,1938,189088,3,25,0.3424657534246575,0.9782608695652174,Low,71,Medium,Low
35.8,55,27,0.4909090909090909,13,566,167529,5,6,0.10909090909090909,0.9642857142857143,Medium,61,High,Low
50.0,56,11,0.19642857142857142,19,1687,57610,6,25,0.44642857142857145,0.7575757575757576,Low,86,Medium,High
15.600000000000001,16,14,0.875,13,837,170083,6,2,0.125,0.8888888888888888,Low,66,Medium,Medium
48.199999999999996,71,3,0.04225352112676056,16,1565,146652,6,15,0.2112676056338028,0.96,Low,93,High,Medium
37.099999999999994,88,34,0.38636363636363635,8,1101,184666,3,1,0.011363636363636364,0.7272727272727273,High,64,High,Medium
42.3,60,4,0.06666666666666667,17,1085,197893,2,7,0.11666666666666667,0.8695652173913043,High,86,Low,High
50.0,37,14,0.3783783783783784,15,760,58431,2,16,0.43243243243243246,0.8125,Medium,52,High,High
22.0,13,6,0.46153846153846156,14,1781,187294,10,4,0.3076923076923077,0.8518518518518519,High,62,Medium,Low
24.7,28,15,0.5357142857142857,11,291,113264,5,4,0.14285714285714285,0.0,Low,76,High,Medium
50.0,89,26,0.29213483146067415,5,1066,68636,10,38,0.42696629213483145,0.1,Low,63,High,Medium
23.799999999999997,34,24,0.7058823529411765,10,1139,182678,4,1,0.029411764705882353,0.7619047619047619,Medium,57,High,High
31.0,67,65,0.9701492537313433,15,1151,107691,3,4,0.05970149253731343,0.9333333333333333,Medium,78,Low,Medium
36.5,85,46,0.5411764705882353,5,795,90345,5,4,0.047058823529411764,0.8297872340425532,High,100,High,Low
28.0,56,31,0.5535714285714286,15,563,142475,9,0,0.0,0.8163265306122449,Low,84,Medium,Low
28.3,54,15,0.2777777777777778,15,1232,80568,10,4,0.07407407407407407,1.0,Low,87,High,Low
46.8,47,19,0.40425531914893614,16,457,66247,3,17,0.3617021276595745,0.8857142857142857,Low,94,Low,Medium
50.0,69,58,0.8405797101449275,13,245,103904,10,11,0.15942028985507245,0.45454545454545453,Low,51,High,High
28.6,19,10,0.5263157894736842,11,1692,125096,1,7,0.3684210526315789,0.7619047619047619,Low,73,High,Medium
43.1,44,27,0.6136363636363636,16,1746,88961,3,14,0.3181818181818182,0.2857142857142857,Low,88,Medium,Medium
21.1,16,8,0.5,8,1733,168316,2,3,0.1875,1.0,Low,76,Medium,High
39.8,60,60,1.0,17,1195,155787,8,4,0.06666666666666667,0.8297872340425532,Medium,56,Medium,Low
33.2,19,13,0.6842105263157895,14,1408,118354,1,7,0.3684210526315789,0.8620689655172413,Medium,60,Low,High
44.6,42,6,0.14285714285714285,11,300,125446,3,10,0.23809523809523808,0.82,Medium,55,High,Low
50.0,58,6,0.10344827586206896,18,1286,144674,4,15,0.25862068965517243,0.5555555555555556,Low,68,Low,High
50.0,59,42,0.711864406779661,16,238,180680,2,29,0.4915254237288136,0.6875,High,69,Low,Low
50.0,68,65,0.9558823529411765,18,315,163991,9,28,0.4117647058823529,0.8837209302325582,High,65,Low,High
50.0,83,33,0.39759036144578314,7,675,178509,8,39,0.46987951807228917,0.0,High,88,High,High
45.5,71,46,0.647887323943662,8,944,128604,7,11,0.15492957746478872,0.7692307692307693,High,99,High,Medium
24.799999999999997,19,1,0.05263157894736842,20,1421,83561,7,8,0.42105263157894735,0.95,Low,77,High,Medium
10.6,13,8,0.6153846153846154,9,1953,55183,1,1,0.07692307692307693,1.0,High,94,Low,Medium
36.599999999999994,28,28,1.0,7,1455,111351,7,8,0.2857142857142857,0.4444444444444444,Medium,69,Medium,Medium
47.39999999999999,82,5,0.06097560975609756,18,1800,152164,10,7,0.08536585365853659,0.8095238095238095,High,51,Low,Medium
23.099999999999998,23,17,0.7391304347826086,7,975,178895,3,8,0.34782608695652173,0.875,High,89,Low,Medium
32.8,18,7,0.3888888888888889,17,1112,158116,6,6,0.3333333333333333,0.6785714285714286,High,53,Medium,Low
20.5,12,9,0.75,17,1512,80174,9,4,0.3333333333333333,0.825,High,78,High,High
50.0,98,40,0.40816326530612246,5,1451,60262,8,19,0.19387755102040816,0.0,Low,52,High,Medium
33.599999999999994,51,26,0.5098039215686274,16,1240,156962,7,5,0.09803921568627451,0.851063829787234,Medium,81,Medium,Medium
31.2,39,30,0.7692307692307693,11,1479,129256,8,6,0.15384615384615385,0.9736842105263158,High,60,Medium,Low
50.0,85,37,0.43529411764705883,11,310,116259,6,36,0.4235294117647059,1.0,High,60,Low,Medium
30.1,26,2,0.07692307692307693,16,795,156705,8,9,0.34615384615384615,0.8571428571428571,Medium,81,High,Medium
41.4,65,52,0.8,6,1726,55083,7,8,0.12307692307692308,0.9047619047619048,Medium,78,High,Medium
41.3,67,53,0.7910447761194029,13,790,169576,9,7,0.1044776119402985,0.7857142857142857,Low,74,High,Low
42.1,70,47,0.6714285714285714,12,251,130870,5,6,0.08571428571428572,1.0,Low,52,Low,Low
50.0,70,39,0.5571428571428572,12,1824,69789,6,26,0.37142857142857144,0.8275862068965517,High,73,Medium,Low
37.0,28,18,0.6428571428571429,6,591,75752,9,10,0.35714285714285715,0.9666666666666667,High,52,High,Low
37.8,35,14,0.4,9,1596,79182,6,15,0.42857142857142855,0.9523809523809523,High,86,Low,Medium
47.5,37,20,0.5405405405405406,19,1375,101488,1,16,0.43243243243243246,0.5833333333333334,Medium,68,Medium,Low
50.0,84,42,0.5,7,1383,174896,9,37,0.44047619047619047,0.9032258064516129,Low,83,Medium,High
38.400000000000006,37,36,0.972972972972973,13,1855,51830,3,6,0.16216216216216217,0.8478260869565217,Low,51,Medium,Medium
34.8,39,35,0.8974358974358975,8,778,198683,5,3,0.07692307692307693,0.7727272727272727,Low,52,Low,High
36.7,53,9,0.16981132075471697,10,211,173970,8,4,0.07547169811320754,0.7777777777777778,High,61,Medium,Low
24.2,22,11,0.5,18,1059,51966,7,2,0.09090909090909091,1.0,Medium,52,Low,High
50.0,84,13,0.15476190476190477,16,1458,131370,9,37,0.44047619047619047,0.8,Medium,76,Medium,Medium
22.9,22,3,0.13636363636363635,13,470,187426,6,1,0.045454545454545456,0.96875,Low,51,High,Low
50.0,88,19,0.2159090909090909,7,911,103362,6,20,0.22727272727272727,0.8372093023255814,Medium,96,High,Medium
50.0,75,9,0.12,5,1917,79890,4,11,0.14666666666666667,0.75,Medium,68,High,Low
50.0,94,11,0.11702127659574468,18,1362,92927,1,36,0.3829787234042553,0.6785714285714286,Medium,63,Low,High
14.3,20,18,0.9,19,518,99963,7,3,0.15,0.9545454545454546,High,86,High,High
50.0,69,29,0.42028985507246375,14,427,165330,8,33,0.4782608695652174,1.0,Low,61,High,Low
21.6,15,13,0.8666666666666667,10,1437,58687,5,3,0.2,0.8333333333333334,Low,57,High,Medium
50.0,87,13,0.14942528735632185,8,272,54063,3,29,0.3333333333333333,0.7777777777777778,Low,62,Medium,Low
32.7,49,39,0.7959183673469388,7,1644,114390,8,6,0.12244897959183673,0.82,Medium,95,High,Medium
38.8,47,14,0.2978723404255319,9,1721,82022,9,10,0.2127659574468085,0.7857142857142857,Medium,69,High,Medium
50.0,100,41,0.41,15,859,75061,6,17,0.17,0.2857142857142857,Low,79,High,Low
20.3,19,11,0.5789473684210527,17,329,86515,3,1,0.05263157894736842,0.7,Low,92,High,High
49.2,53,38,0.7169811320754716,16,624,97327,2,11,0.20754716981132076,0.2727272727272727,Low,51,Low,Low
42.2,40,26,0.65,5,1710,144211,7,12,0.3,0.4444444444444444,High,54,Medium,Medium
50.0,52,49,0.9423076923076923,18,477,50298,1,22,0.4230769230769231,0.9555555555555556,Low,99,Low,Medium
46.599999999999994,36,34,0.9444444444444444,20,1865,169362,10,14,0.3888888888888889,0.8387096774193549,High,61,Medium,Low
38.3,27,4,0.14814814814814814,8,285,93347,9,11,0.4074074074074074,0.95,Medium,59,Low,Low
24.4,25,7,0.28,7,1861,199595,7,6,0.24,0.9318181818181818,Low,78,Medium,Low
41.599999999999994,41,41,1.0,5,1268,83419,2,9,0.21951219512195122,0.8181818181818182,Low,51,Medium,Low
38.5,31,7,0.22580645161290322,8,388,57021,4,12,0.3870967741935484,0.25,Medium,79,Medium,High
50.0,46,27,0.5869565217391305,5,1907,95100,4,23,0.5,0.9375,High,62,High,Low
50.0,73,64,0.8767123287671232,11,1743,193484,6,22,0.3013698630136986,0.9333333333333333,Medium,77,Medium,Medium
50.0,100,68,0.68,16,634,139811,9,15,0.15,1.0,High,51,Medium,High
43.699999999999996,57,42,0.7368421052631579,7,971,127412,9,12,0.21052631578947367,0.6363636363636364,High,87,Low,High
